YEAR,WK #,RENTAL CO.,TYPE OF EQUIP.,EQUIPMENT #,DESCRIPTION,RENT START,PROJ. END,PO #,SN REQ #,MO. RATE $,COMMENTS,PUBLISHED BY
2026,17,West Inc,Stake Bed Truck,020816,STAKE TRUCK FORD - F350 4DR CREW CAB,05/29/2026,06/18/2027,PO-77727,RITM279455,$1571.35,—,admin
2026,17,West Inc,Flatbed Truck,020823,STAKE TRUCK FORD - F550 CREW CAB,02/24/2025,04/09/2026,PO-97948,RITM959651,$3460.53,—,admin
2026,17,West Inc,Pickup Truck,020824,CHEVY CREW CAB,06/18/2026,07/26/2026,PO-31507,RITM825576,$955.92,—,admin
2026,17,West Inc,Stake Bed Truck,020826,STAKE TRUCK FORD - F350 CREW CAB,03/08/2026,08/01/2026,PO-75104,RITM375258,$1871.93,—,admin
2026,17,West Inc,Flatbed Truck,020830,FLATBED TRUCK,03/04/2026,08/21/2027,PO-79311,RITM672270,$978.84,—,admin
2026,17,West Inc,Stake Bed Truck,020833,STAKE TRUCK FORD - F350 CREW CAB,11/07/2025,03/28/2027,PO-78909,RITM607550,$1910.37,—,admin
2026,17,West Inc,Van,030109,TRANSIT VAN,08/14/2026,04/10/2027,PO-69451,RITM333814,$3329.26,—,admin
2026,17,West Inc,Van,030110,PASSENGER VAN,05/25/2026,01/03/2027,PO-20915,RITM256963,$2546.71,—,admin
2026,17,West Inc,Excavator,050021,EXCAVATOR CAT 325DL,05/06/2026,04/02/2027,PO-59051,RITM144915,$6916.42,—,admin
2026,17,West Inc,Excavator,050056,COMBINATION BACKHOE CATERPILLAR - 420E IT,02/18/2026,08/07/2027,PO-34514,RITM631945,$13352.66,—,admin
2026,17,West Inc,Material Handler,050058,SENNEBOGEN 850,03/20/2026,11/25/2026,PO-70549,RITM230693,$882.05,—,admin
2026,17,West Inc,Material Handler,050064,SENNEBOGEN 850,12/05/2025,02/13/2027,PO-27111,RITM626452,$1090.15,—,admin
2026,17,West Inc,Excavator,050076,CAT EXCAVATOR - 352,11/08/2025,11/16/2026,PO-28472,RITM486374,$14975.01,—,admin
2026,17,West Inc,Excavator,050079,CAT EXCAVATOR - 352,04/02/2025,04/14/2026,PO-70527,RITM216876,$15541.98,—,admin
2026,17,West Inc,Crane,060057,CARRY DECK CRANE IC80-3F,02/13/2025,10/08/2025,PO-51540,RITM294005,$10913.19,—,admin
2026,17,West Inc,Dozer,070081,DOZER CATERPILLAR - D8,02/16/2026,02/12/2027,PO-18720,RITM912951,$3873.25,—,admin
2026,17,West Inc,Loader,080078,LOADER CATERPILLAR - 988G,08/31/2025,12/25/2025,PO-47528,RITM656239,$22185.35,—,admin
2026,17,West Inc,Loader,080084,LOADER CATERPILLAR - 988H,05/19/2026,08/14/2027,PO-38649,RITM835453,$22529.98,—,admin
2026,17,West Inc,Loader,080090,LOADER CATERPILLAR - 950H,05/14/2026,01/18/2027,PO-41829,RITM220996,$9732.29,—,admin
2026,17,West Inc,Loader,080104,LOADER CATERPILLAR - 966H,02/17/2026,10/08/2026,PO-53251,RITM401755,$14873.38,—,admin
2026,17,West Inc,Loader,080105,LOADER CATERPILLAR - 980H,09/02/2025,10/14/2025,PO-42753,RITM221243,$20260.45,—,admin
2026,17,West Inc,Loader,080111,LOADER CATERPILLAR - 980H,01/25/2026,02/01/2027,PO-31916,RITM810703,$8173.42,—,admin
2026,17,West Inc,Loader,080116,LOADER CATERPILLAR - 980H,06/13/2025,01/10/2026,PO-20181,RITM324777,$18286.91,—,admin
2026,17,West Inc,Loader,080128,LOADER CATERPILLAR - 988H,11/21/2025,01/13/2027,PO-24579,RITM821582,$23871.61,—,admin
2026,17,West Inc,Loader,080129,LOADER CATERPILLAR - 988H,11/10/2025,12/11/2025,PO-52257,RITM219579,$19951.76,—,admin
2026,17,West Inc,Loader,080134,LOADER CATERPILLAR - 988H,05/20/2026,11/03/2026,PO-14526,RITM468204,$20165.41,—,admin
2026,17,West Inc,Loader,080141,LOADER CATERPILLAR - 988H,03/17/2026,04/29/2026,PO-54837,RITM132306,$12255.25,—,admin
2026,17,West Inc,Loader,080145,LOADER CATERPILLAR - 980H,05/03/2026,03/14/2027,PO-92410,RITM926082,$15091.20,—,admin
2026,17,West Inc,Loader,080146,LOADER CATERPILLAR - 980H,05/01/2026,08/22/2026,PO-54976,RITM726939,$24760.12,—,admin
2026,17,West Inc,Loader,080159,LOADER CATERPILLAR - 966K,04/20/2025,09/26/2025,PO-66374,RITM754631,$9711.00,—,admin
2026,17,West Inc,Loader,080160,LOADER CATERPILLAR - 980H,08/18/2025,01/18/2027,PO-45329,RITM314795,$12292.13,—,admin
2026,17,West Inc,Loader,080175,LOADER CATERPILLAR - 980H,02/03/2026,11/20/2026,PO-56608,RITM306710,$8375.10,—,admin
2026,17,West Inc,Loader,080182,LOADER CATERPILLAR - 950H,03/03/2025,03/30/2026,PO-83565,RITM964087,$19833.43,—,admin
2026,17,West Inc,Loader,080200,LOADER CATERPILLAR - 930G,04/27/2025,12/24/2025,PO-88263,RITM786692,$22766.89,—,admin
2026,17,West Inc,Loader,080202,LOADER CATERPILLAR - 988H,11/30/2025,10/21/2026,PO-36172,RITM868577,$21797.79,—,admin
2026,17,West Inc,Loader,080212,LOADER CATERPILLAR -IT938H,07/19/2025,12/29/2026,PO-60379,RITM213956,$13759.03,—,admin
2026,17,West Inc,Loader,080213,LOADER CATERPILLAR - 988K,01/22/2026,07/25/2026,PO-43194,RITM308112,$14389.52,—,admin
2026,17,West Inc,Loader,080214,LOADER CATERPILLAR - 972M,07/27/2026,12/16/2026,PO-34717,RITM992427,$24145.36,—,admin
2026,17,West Inc,Loader,080218,LOADER CATERPILLAR - 988K,07/22/2025,08/23/2025,PO-89507,RITM116466,$15520.84,—,admin
2026,17,West Inc,Loader,080221,LOADER CATERPILLAR - 972M,12/07/2025,02/16/2027,PO-54332,RITM650263,$9807.73,—,admin
2026,17,West Inc,Grader,090011,GRADER CATERPILLAR - 143H,10/25/2025,02/09/2026,PO-85661,RITM389862,$3482.71,—,admin
2026,17,West Inc,Grader,090016,GRADER CATERPILLAR - 160M,03/27/2025,09/11/2026,PO-31739,RITM715031,$1114.10,—,admin
2026,17,West Inc,Roller,100021,CAT CS74 - SMOOTH,06/18/2025,09/01/2026,PO-64179,RITM981153,$3407.08,—,admin
2026,17,West Inc,Roller,100022,CAT CS74 - PADDED,06/29/2026,10/22/2026,PO-56549,RITM594879,$1382.74,—,admin
2026,17,West Inc,Tractor,130036,TOW TRACTOR JOHN DEERE - 7520,03/03/2026,04/19/2027,PO-75143,RITM870229,$3188.23,—,admin
2026,17,West Inc,Tractor,130040,TOW TRACTOR JOHN DEERE - 6190R,02/07/2026,07/21/2027,PO-35945,RITM634115,$567.69,—,admin
2026,17,West Inc,Coil Truck,150063,COIL RAM TRACTOR 80K LBS,07/02/2025,10/19/2025,PO-26674,RITM629886,$1886.32,—,admin
2026,17,West Inc,Coil Truck,150064,COIL RAM TRACTOR 80K LBS,01/17/2025,02/28/2026,PO-58173,RITM873175,$3175.81,—,admin
2026,17,West Inc,Coil Truck,150090,COIL RAM TRACTOR KONECRANE,03/12/2025,06/03/2026,PO-67647,RITM648679,$1352.52,—,admin
2026,17,West Inc,Coil Truck,150091,COIL RAM TRACTOR KONECRANE,02/10/2025,10/12/2025,PO-80997,RITM233930,$1305.30,—,admin
2026,17,West Inc,Forklift,150102,KONECRANE FORKLIFT SMV-25,10/30/2025,02/24/2027,PO-53988,RITM234940,$4648.60,—,admin
2026,17,West Inc,Dump Truck,160018,ARTIC TRUCK 40 TON VOLVO - A40D,04/29/2025,08/28/2026,PO-75962,RITM680687,$3961.03,—,admin
2026,17,West Inc,Dump Truck,160021,ARTIC TRUCK 40 TON VOLVO - A40D,01/21/2025,12/03/2025,PO-13810,RITM952417,$1884.43,—,admin
2026,17,West Inc,Dump Truck,160028,ARTIC TRUCK 40 TON VOLVO - A40D,02/24/2025,02/08/2026,PO-64394,RITM151768,$810.21,—,admin
2026,17,West Inc,Dump Truck,160032,ARTIC TRUCK 40 TON VOLVO - A40D,08/05/2026,12/04/2027,PO-86447,RITM158276,$2152.68,—,admin
2026,17,West Inc,Dump Truck,160041,CATERPILLAR 740B ARTIC TRUCK,04/23/2026,05/23/2026,PO-66749,RITM794866,$2341.29,—,admin
2026,17,West Inc,Dump Truck,160043,CATERPILLAR 740B ARTIC TRUCK,06/20/2026,07/18/2027,PO-29317,RITM725414,$2554.73,—,admin
2026,17,West Inc,Dump Truck,160045,ARTIC TRUCK 60 TON VOLVO - A60,01/04/2025,01/12/2026,PO-61836,RITM442920,$622.55,—,admin
2026,17,West Inc,Dump Truck,160047,ARTIC TRUCK 60 TON VOLVO - A60,07/28/2026,03/12/2027,PO-75033,RITM294580,$2796.22,—,admin
2026,17,West Inc,Dump Truck,160051,CATERPILLAR 740B ARTIC TRUCK,12/21/2025,01/14/2027,PO-21377,RITM589194,$3336.96,—,admin
2026,17,West Inc,Dump Truck,160054,CATERPILLAR 745C ARTIC TRUCK,07/17/2026,02/04/2027,PO-75035,RITM551613,$566.40,—,admin
2026,17,West Inc,Dump Truck,160057,CATERPILLAR 745C ARTIC TRUCK,03/25/2025,03/02/2026,PO-72734,RITM471754,$2943.14,—,admin
2026,17,West Inc,Dump Truck,160058,CATERPILLAR 745C ARTIC TRUCK,04/02/2026,09/17/2027,PO-30647,RITM858713,$1849.62,—,admin
2026,17,West Inc,Dump Truck,160063,CATERPILLAR 740B ARTIC TRUCK,12/14/2025,10/27/2026,PO-96168,RITM216024,$764.02,—,admin
2026,17,West Inc,Mobile Trailer,240030,40FT CONNEX BOX,07/16/2025,08/31/2025,PO-64828,RITM677397,$2038.97,—,admin
2026,17,West Inc,Skid Steer,260027,SKID STEER BOBCAT - T590,01/24/2026,05/06/2027,PO-67230,RITM585730,$2511.11,—,admin
2026,17,West Inc,Skid Steer,260031,SKID STEER BOBCAT - T590,05/22/2026,06/25/2027,PO-13889,RITM939572,$948.09,—,admin
2026,17,West Inc,Skid Steer,260034,CATERPILLAR 259D,10/06/2025,03/17/2027,PO-73153,RITM799088,$2047.57,—,admin
2026,17,West Inc,Skid Steer,260035,CATERPILLAR 259D,06/01/2026,10/25/2026,PO-93946,RITM764534,$3022.65,—,admin
2026,17,West Inc,Tractor,400001,HARLAN TUG,03/03/2026,03/15/2027,PO-52846,RITM487617,$1562.99,—,admin
2026,17,West Inc,Tractor,400002,HARLAN TUG,06/16/2026,07/21/2027,PO-24933,RITM910944,$3418.35,—,admin
2026,17,West Inc,Tractor,400003,HARLAN TUG,12/27/2025,06/22/2026,PO-33546,RITM437208,$3712.76,—,admin
2026,17,West Inc,Light Tower,430006,LIGHT TOWER TEREX RL4,02/02/2026,03/14/2027,PO-82390,RITM801390,$3380.46,—,admin
2026,17,West Inc,Light Tower,430012,LIGHT TOWER TEREX RL4,05/18/2026,09/15/2026,PO-69682,RITM152921,$1473.24,—,admin
2026,17,West Inc,Light Tower,430018,LIGHT TOWER TEREX RL4,07/08/2026,08/04/2027,PO-63525,RITM598853,$1599.40,—,admin
2026,17,West Inc,Light Tower,430042,LIGHT TOWER TEREX RL4,02/03/2026,10/16/2026,PO-68750,RITM411621,$1976.28,—,admin
2026,17,West Inc,Light Tower,430048,LIGHT TOWER TEREX RL4,08/04/2026,10/02/2026,PO-14108,RITM318726,$3700.18,—,admin
2026,17,West Inc,Light Tower,430062,LIGHT TOWER TEREX RL4,02/21/2025,06/17/2026,PO-61548,RITM850955,$1966.88,—,admin
2026,17,West Inc,Coil Truck,490002,PALLET CARRIER PALING - CTS 150H,02/06/2026,04/29/2026,PO-94934,RITM690156,$3065.65,—,admin
2026,17,West Inc,Pickup Truck,600011,DODGE RAM 1/2 TON,07/23/2025,08/04/2026,PO-88561,RITM963827,$803.28,—,admin
2026,17,West Inc,Pickup Truck,600021,DODGE RAM 1/2 TON,12/12/2025,03/22/2027,PO-98149,RITM644920,$790.66,—,admin
2026,17,West Inc,Pickup Truck,600032,GMC 1500 CREW CAB 4X4,03/13/2026,11/30/2026,PO-87617,RITM756630,$814.85,—,admin
2026,17,West Inc,Pickup Truck,600034,DODGE 3500 CREW CAB 4X2,07/27/2026,03/31/2027,PO-62839,RITM895346,$1144.19,—,admin
2026,17,West Inc,Pickup Truck,600035,PICK UP CREW CAB,10/15/2025,06/26/2026,PO-85145,RITM756842,$1147.37,—,admin
2026,17,West Inc,Pickup Truck,600036,FORD F350 CREW CAB 4X4,02/15/2025,04/12/2025,PO-35155,RITM778205,$1198.40,—,admin
2026,17,West Inc,Pickup Truck,600037,FORD F350 CREW CAB 4X4,09/30/2025,07/10/2026,PO-51998,RITM490749,$802.71,—,admin
2026,17,West Inc,Pickup Truck,600045,DODGE 1500 2 DOOR 4X2,01/26/2026,04/18/2027,PO-26358,RITM831369,$737.79,—,admin
2026,17,West Inc,Pickup Truck,600051,CHEVY 1500 4X2,08/10/2026,04/18/2027,PO-25313,RITM273733,$821.91,—,admin
2026,17,West Inc,Pickup Truck,600052,FORD F150 CREW CAB 4X2,11/18/2025,02/13/2027,PO-50227,RITM160975,$781.79,—,admin
2026,17,West Inc,Pickup Truck,600053,DODGE CREW CAB,09/26/2025,12/25/2025,PO-63088,RITM726413,$1110.01,—,admin
2026,17,West Inc,Pickup Truck,600056,DODGE 1500,11/03/2025,02/25/2026,PO-86723,RITM502696,$1097.46,—,admin
2026,17,West Inc,Pickup Truck,600068,DODGE 1500 2 DOOR 4X2,06/03/2026,07/13/2026,PO-50448,RITM808247,$761.19,—,admin
2026,17,West Inc,Pickup Truck,600069,CHEVY 1500 2 DOOR 4X2,07/30/2025,04/01/2026,PO-49691,RITM932065,$606.21,—,admin
2026,17,West Inc,Pickup Truck,600077,CHEVY 1500 CREW CAB 4X4,07/26/2025,12/09/2026,PO-80573,RITM289908,$826.60,—,admin
2026,17,West Inc,Pickup Truck,600084,CHEVY 1500 CREW CAB 4x2,10/09/2025,01/15/2027,PO-83704,RITM865926,$967.57,—,admin
2026,17,West Inc,Pickup Truck,600085,FORD F150 CREW CAB 4X4,03/07/2026,04/16/2027,PO-53041,RITM829994,$801.70,—,admin
2026,17,West Inc,Pickup Truck,600086,FORD F150 CREW CAB 4X4,03/16/2026,10/29/2026,PO-89422,RITM810056,$941.54,—,admin
2026,17,West Inc,Van,600089,FORD E SERIES CARGO,04/18/2025,11/13/2025,PO-66896,RITM219353,$848.37,—,admin
2026,17,West Inc,Pickup Truck,600096,CHEVY 1500 CREW CAB,04/13/2026,02/22/2027,PO-88056,RITM617525,$1017.24,—,admin
2026,17,West Inc,Pickup Truck,600106,FORD F150 CREW CAB 4X2,07/04/2026,08/21/2026,PO-71948,RITM964029,$855.84,—,admin
2026,17,West Inc,Pickup Truck,600110,DODGE 1500 CREW CAB 4X4,03/05/2026,05/11/2027,PO-50776,RITM143338,$1053.63,—,admin
2026,17,West Inc,Pickup Truck,600114,CHEVY 1500 CREW CAB 4x2,07/30/2025,02/05/2026,PO-59540,RITM329490,$990.18,—,admin
2026,17,West Inc,Pickup Truck,600116,FORD F150 CREW CAB 4x2,04/01/2026,03/07/2027,PO-45425,RITM955958,$988.09,—,admin
2026,17,West Inc,Pickup Truck,600128,DODGE 1500 2 DOOR 4X4,03/07/2026,08/14/2027,PO-97387,RITM919593,$1065.71,—,admin
2026,17,West Inc,Pickup Truck,600134,FORD F150,02/13/2026,07/19/2026,PO-81665,RITM225654,$1128.95,—,admin
2026,17,West Inc,Pickup Truck,600141,FORD F150 CREW CAB,06/24/2026,05/29/2027,PO-62403,RITM438152,$985.15,—,admin
2026,17,West Inc,Pickup Truck,600144,CHEVY 1500 CREW CAB 4X4,06/13/2026,11/05/2026,PO-22813,RITM447119,$899.48,—,admin
2026,17,West Inc,Vehicle Attachments,880240,CLAM SHELL BUCKET ANVIL ATTACHMENTS,01/29/2025,12/08/2025,PO-74028,RITM421341,$3113.65,—,admin
2026,17,"Wilson, Chen and Morrison",Clarifier,XFLO-PC1350-11,X-Flo Mobile Clarifier,05/17/2026,03/08/2027,PO-76103,RITM350930,$2327.40,—,admin
2026,17,"Wilson, Chen and Morrison",Clarifier,XFLO-PC1350-12,X-Flo Mobile Clarifier,08/17/2025,02/23/2026,PO-29463,RITM228809,$2248.23,—,admin
2026,17,"Atkins, Taylor and Hughes",Rail Car,GATX099999,Rail car,04/20/2026,12/31/2026,PO-99999,RITM999999,$2500.00,—,admin
2026,17,Brown Group,Truck Spreader,009999,TRUCK SPREADER HOPPER 8 FT 2 CU YD,04/21/2026,11/15/2026,PO-88888,RITM888888,$2100.00,—,admin
2026,17,West Inc,Pickup Truck,600999,FORD F150 CREW CAB 4x4,04/22/2026,04/22/2027,PO-77777,RITM777777,$1100.00,—,admin
